A	3000	/ abs 4 (-4)	->	-1
A	3000	/ abs 5 (-5)	->	-1
A	3000	/ abs 6 (-6)	->	-1
A	3000	/ abs 7 (-7)	->	-1
A	3000	/ abs 8 (-8)	->	-1
A	3000	/ abs 9 (-9)	->	-1
A	3000	/ inv (-1) 1	->	-1
A	3000	/ inv 1 (-1)	->	-1
A	3000	/ neg (-1) (-1)	->	-1
A	3000	/ neg (-10) (-10)	->	-1
A	3000	/ neg (-2) (-2)	->	-1
A	3000	/ neg (-3) (-3)	->	-1
A	3000	/ neg (-4) (-4)	->	-1
A	3000	/ neg (-5) (-5)	->	-1
A	3000	/ neg (-6) (-6)	->	-1
A	3000	/ neg (-7) (-7)	->	-1
A	3000	/ neg (-8) (-8)	->	-1
A	3000	/ neg (-9) (-9)	->	-1
A	3000	/ neg 1 1	->	-1
A	3000	/ neg 10 10	->	-1
A	3000	/ neg 2 2	->	-1
A	3000	/ neg 3 3	->	-1
A	3000	/ neg 4 4	->	-1
A	3000	/ neg 5 5	->	-1
A	3000	/ neg 6 6	->	-1
A	3000	/ neg 7 7	->	-1
A	3000	/ neg 8 8	->	-1
A	3000	/ neg 9 9	->	-1
A	3000	/ neg np.pi np.pi	->	-1
A	3000	/ np.pi neg np.pi	->	-1
A	3000	asinh neg sinh 1	->	-1
A	3000	asinh sinh (-1)	->	-1
A	3000	asinh sinh inv (-1)	->	-1
A	3000	asinh sinh neg 1	->	-1
A	3000	atanh neg tanh 1	->	-1
A	3000	atanh tanh (-1)	->	-1
A	3000	atanh tanh inv (-1)	->	-1
A	3000	atanh tanh neg 1	->	-1
A	3000	inv (-1)	->	-1
A	3000	inv * (-1) 1	->	-1
A	3000	inv * 1 (-1)	->	-1
A	3000	inv + (-1) 0	->	-1
A	3000	inv + (-10) 9	->	-1
A	3000	inv + (-2) 1	->	-1
A	3000	inv + (-3) 2	->	-1
A	3000	inv + (-4) 3	->	-1
A	3000	inv + (-5) 4	->	-1
A	3000	inv + (-6) 5	->	-1
A	3000	inv + (-7) 6	->	-1
A	3000	inv + (-8) 7	->	-1
A	3000	inv + (-9) 8	->	-1
A	3000	inv + 0 (-1)	->	-1
A	3000	inv + 1 (-2)	->	-1
A	3000	inv + 2 (-3)	->	-1
A	3000	inv + 3 (-4)	->	-1
A	3000	inv + 4 (-5)	->	-1
A	3000	inv + 5 (-6)	->	-1
A	3000	inv + 6 (-7)	->	-1
A	3000	inv + 7 (-8)	->	-1
A	3000	inv + 8 (-9)	->	-1
A	3000	inv + 9 (-10)	->	-1
A	3000	inv - (-1) 0	->	-1
A	3000	inv - (-10) (-9)	->	-1
A	3000	inv - (-2) (-1)	->	-1
A	3000	inv - (-3) (-2)	->	-1
A	3000	inv - (-4) (-3)	->	-1
A	3000	inv - (-5) (-4)	->	-1
A	3000	inv - (-6) (-5)	->	-1
A	3000	inv - (-7) (-6)	->	-1
A	3000	inv - (-8) (-7)	->	-1
A	3000	inv - (-9) (-8)	->	-1
A	3000	inv - 0 1	->	-1
A	3000	inv - 1 2	->	-1
A	3000	inv - 2 3	->	-1
